customer_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFM_score,segment
1112,109,3,3589.44,1,1,1,111,At Risk
1113,27,9,10999.37,3,4,4,344,Loyal
1114,65,4,4156.4,2,1,2,212,Regular
1115,3,9,9270.03,4,4,4,444,Champion
1116,8,3,4932.34,4,1,2,412,Regular
1117,137,10,8604.73,1,4,4,144,Big Spender
1118,39,4,3365.19,3,1,1,311,Regular
1119,99,7,11866.59,1,3,4,134,Big Spender
1120,2,6,5386.26,4,2,2,422,Potential Loyalist
1121,8,2,2973.36,4,1,1,411,Regular
1122,27,5,4714.81,3,2,2,322,Potential Loyalist
1123,11,5,6742.5,4,2,3,423,Potential Loyalist
1124,45,3,3731.08,3,1,1,311,Regular
1125,30,5,3793.5699999999997,3,2,1,321,Potential Loyalist
1126,20,4,4725.4400000000005,3,1,2,312,Regular
1127,137,4,5261.43,1,1,2,112,At Risk
1128,27,5,5855.4400000000005,3,2,2,322,Potential Loyalist
1129,27,13,18349.27,3,4,4,344,Loyal
1130,118,5,6301.28,1,2,3,123,At Risk
1131,54,8,10787.84,2,4,4,244,Big Spender
1132,45,9,10548.14,3,4,4,344,Loyal
1133,18,7,9050.01,4,3,4,434,Loyal
1134,4,7,6797.39,4,3,3,433,Loyal
1135,165,3,3530.65,1,1,1,111,At Risk
1136,36,6,5600.86,3,2,2,322,Potential Loyalist
1137,6,9,8092.31,4,4,3,443,Champion
1138,125,6,7506.16,1,2,3,123,At Risk
1139,70,4,3684.36,2,1,1,211,Regular
1140,7,13,16199.24,4,4,4,444,Champion
1141,134,5,4507.79,1,2,2,122,At Risk
1142,39,4,4828.39,3,1,2,312,Regular
1143,5,5,7112.88,4,2,3,423,Potential Loyalist
1144,18,7,9425.65,4,3,4,434,Loyal
1145,14,2,2382.7200000000003,4,1,1,411,Regular
1146,74,2,2213.67,2,1,1,211,Regular
1147,166,6,8766.869999999999,1,2,4,124,Big Spender
1148,9,3,3426.09,4,1,1,411,Regular
1149,189,4,5793.360000000001,1,1,2,112,At Risk
1150,104,5,8439.82,1,2,4,124,Big Spender
1151,76,5,5819.58,2,2,2,222,Regular
1152,25,8,9434.77,3,4,4,344,Loyal
1153,18,5,3306.2400000000002,4,2,1,421,Potential Loyalist
1154,132,6,3442.7799999999997,1,2,1,121,At Risk
1155,30,7,5342.13,3,3,2,332,Loyal
1156,41,4,5965.4400000000005,3,1,2,312,Regular
1157,86,7,7726.53,2,3,3,233,Regular
1158,3,7,9091.98,4,3,4,434,Loyal
1159,7,4,5803.34,4,1,2,412,Regular
1160,164,3,3192.0099999999998,1,1,1,111,At Risk
1161,13,4,4151.98,4,1,1,411,Regular
1162,137,4,5369.27,1,1,2,112,At Risk
1163,49,5,2853.67,2,2,1,221,Regular
1164,154,3,2164.22,1,1,1,111,At Risk
1165,11,9,6796.88,4,4,3,443,Champion
1166,15,6,7638.8,4,2,3,423,Potential Loyalist
1167,11,4,4106.64,4,1,1,411,Regular
1168,60,7,10263.16,2,3,4,234,Big Spender
1169,63,7,7605.57,2,3,3,233,Regular
1170,87,5,6345.1,2,2,3,223,Regular
1171,35,9,9811.45,3,4,4,344,Loyal
1172,45,5,6054.04,3,2,3,323,Potential Loyalist
1173,109,3,2042.9699999999998,1,1,1,111,At Risk
1174,9,3,3466.9300000000003,4,1,1,411,Regular
1175,219,2,2449.24,1,1,1,111,At Risk
1176,78,4,3909.54,2,1,1,211,Regular
1177,88,8,8367.47,1,4,4,144,Big Spender
1178,45,8,10226.15,3,4,4,344,Loyal
1179,8,4,6441.950000000001,4,1,3,413,Regular
1180,60,4,3870.83,2,1,1,211,Regular
1181,45,10,9928.33,3,4,4,344,Loyal
1182,6,7,7826.4400000000005,4,3,3,433,Loyal
1183,154,5,7060.07,1,2,3,123,At Risk
1184,6,6,7155.030000000001,4,2,3,423,Potential Loyalist
1185,10,3,1957.15,4,1,1,411,Regular
1186,34,6,5299.35,3,2,2,322,Potential Loyalist
1187,59,4,2382.42,2,1,1,211,Regular
1188,19,2,3043.9,3,1,1,311,Regular
1189,48,4,2894.1,2,1,1,211,Regular
1190,7,6,4050.13,4,2,1,421,Potential Loyalist
1191,44,8,6925.33,3,4,3,343,Loyal
1192,80,5,4306.09,2,2,2,222,Regular
1193,37,4,4694.62,3,1,2,312,Regular
1194,29,8,7829.33,3,4,3,343,Loyal
1195,20,5,5178.38,3,2,2,322,Potential Loyalist
1196,19,6,5307.82,3,2,2,322,Potential Loyalist
1197,8,4,4455.89,4,1,2,412,Regular
1198,69,6,6397.58,2,2,3,223,Regular
1199,44,8,6090.45,3,4,3,343,Loyal
1200,80,9,7735.860000000001,2,4,3,243,Regular
1201,83,3,2329.42,2,1,1,211,Regular
1202,86,3,4231.33,2,1,2,212,Regular
1203,8,1,1036.59,4,1,1,411,Regular
1204,25,2,598.64,3,1,1,311,Regular
1205,23,9,11055.76,3,4,4,344,Loyal
1206,84,2,3229.76,2,1,1,211,Regular
1207,14,7,4099.09,4,3,1,431,Loyal
1208,78,5,6789.07,2,2,3,223,Regular
1209,132,2,2368.55,1,1,1,111,At Risk
1210,18,8,9667.75,4,4,4,444,Champion
1211,235,4,2677.25,1,1,1,111,At Risk
1212,72,3,3843.34,2,1,1,211,Regular
1213,70,7,8448.45,2,3,4,234,Big Spender
1214,24,4,4251.7,3,1,2,312,Regular
1215,78,8,7611.6,2,4,3,243,Regular
1216,8,4,3354.53,4,1,1,411,Regular
1217,11,7,8001.530000000001,4,3,3,433,Loyal
1218,51,6,8266.59,2,2,4,224,Big Spender
1219,5,3,3070.27,4,1,1,411,Regular
1220,67,5,5406.34,2,2,2,222,Regular
1221,10,7,5309.76,4,3,2,432,Loyal
1222,52,3,2947.03,2,1,1,211,Regular
1223,35,8,4991.75,3,4,2,342,Loyal
1224,48,8,9722.51,2,4,4,244,Big Spender
1225,59,4,5271.6,2,1,2,212,Regular
1226,25,5,5188.65,3,2,2,322,Potential Loyalist
1227,62,12,9340.67,2,4,4,244,Big Spender
1228,133,4,3561.17,1,1,1,111,At Risk
1229,20,9,6854.87,3,4,3,343,Loyal
1230,77,2,1824.33,2,1,1,211,Regular
1231,176,2,2000.5500000000002,1,1,1,111,At Risk
1232,5,9,10746.19,4,4,4,444,Champion
1233,15,9,11281.31,4,4,4,444,Champion
1234,86,8,8027.4800000000005,2,4,3,243,Regular
1235,82,3,4340.25,2,1,2,212,Regular
1236,42,5,5581.9,3,2,2,322,Potential Loyalist
1237,24,11,14112.4,3,4,4,344,Loyal
1238,102,5,3590.7,1,2,1,121,At Risk
1239,39,7,4496.44,3,3,2,332,Loyal
1240,6,4,4634.82,4,1,2,412,Regular
1241,76,7,7065.74,2,3,3,233,Regular
1242,18,3,2670.4700000000003,4,1,1,411,Regular
1243,71,10,11625.08,2,4,4,244,Big Spender
1244,20,5,4737.43,3,2,2,322,Potential Loyalist
1245,72,7,5886.29,2,3,2,232,Regular
1246,115,2,2963.46,1,1,1,111,At Risk
1247,91,4,5835.85,1,1,2,112,At Risk
1248,68,1,1661.92,2,1,1,211,Regular
1249,107,5,6448.09,1,2,3,123,At Risk
1250,36,10,9534.19,3,4,4,344,Loyal
1251,62,4,2360.34,2,1,1,211,Regular
1252,10,7,9665.09,4,3,4,434,Loyal
1253,5,4,3836.34,4,1,1,411,Regular
1254,38,7,6791.62,3,3,3,333,Loyal
1255,79,3,1726.6999999999998,2,1,1,211,Regular
1256,82,6,6083.15,2,2,3,223,Regular
1257,257,3,2708.91,1,1,1,111,At Risk
1258,53,8,8945.56,2,4,4,244,Big Spender
1259,42,7,8470.17,3,3,4,334,Loyal
1260,67,5,3845.9700000000003,2,2,1,221,Regular
1261,49,6,4878.62,2,2,2,222,Regular
1262,44,3,4584.04,3,1,2,312,Regular
1263,43,6,5354.29,3,2,2,322,Potential Loyalist
1264,3,4,6000.92,4,1,3,413,Regular
1265,8,4,4449.86,4,1,2,412,Regular
1266,258,2,4182.94,1,1,2,112,At Risk
1267,142,4,6352.41,1,1,3,113,At Risk
1268,68,3,3021.9300000000003,2,1,1,211,Regular
1269,212,3,2962.88,1,1,1,111,At Risk
1270,206,4,3962.16,1,1,1,111,At Risk
1271,188,2,3387.5299999999997,1,1,1,111,At Risk
1272,25,10,12199.83,3,4,4,344,Loyal
1273,24,3,3050.3100000000004,3,1,1,311,Regular
1274,15,10,7482.33,4,4,3,443,Champion
1275,150,6,5698.139999999999,1,2,2,122,At Risk
1276,101,2,2585.3,1,1,1,111,At Risk
1277,56,3,2701.3900000000003,2,1,1,211,Regular
1278,65,4,6559.17,2,1,3,213,Regular
1279,53,6,6106.63,2,2,3,223,Regular
1280,107,4,4802.049999999999,1,1,2,112,At Risk
1281,88,3,3403.18,1,1,1,111,At Risk
1282,39,8,10069.949999999999,3,4,4,344,Loyal
1283,94,2,2964.4,1,1,1,111,At Risk
1284,79,3,418.80999999999995,2,1,1,211,Regular
1285,118,8,11638.83,1,4,4,144,Big Spender
1286,52,7,6400.92,2,3,3,233,Regular
1287,68,7,9575.2,2,3,4,234,Big Spender
1288,23,5,7824.94,3,2,3,323,Potential Loyalist
1289,12,6,5578.72,4,2,2,422,Potential Loyalist
1290,45,9,11890.97,3,4,4,344,Loyal
1291,17,7,8651.92,4,3,4,434,Loyal
1292,32,5,6404.32,3,2,3,323,Potential Loyalist
1293,240,5,5896.44,1,2,2,122,At Risk
1294,177,3,1722.97,1,1,1,111,At Risk
1295,30,6,5147.23,3,2,2,322,Potential Loyalist
1296,131,4,5977.84,1,1,2,112,At Risk
1297,3,6,6037.48,4,2,3,423,Potential Loyalist
1298,142,5,7471.98,1,2,3,123,At Risk
1299,7,7,9845.31,4,3,4,434,Loyal
1300,21,6,9217.35,3,2,4,324,Potential Loyalist
1301,13,8,5396.44,4,4,2,442,Loyal
1302,30,13,17035.83,3,4,4,344,Loyal
1303,11,6,7278.72,4,2,3,423,Potential Loyalist
1304,4,6,4316.4400000000005,4,2,2,422,Potential Loyalist
1305,143,5,4862.79,1,2,2,122,At Risk
1306,13,6,7121.24,4,2,3,423,Potential Loyalist
1307,91,9,9888.54,1,4,4,144,Big Spender
1308,16,5,7509.25,4,2,3,423,Potential Loyalist
1309,83,4,3547.44,2,1,1,211,Regular
1310,21,5,4177.02,3,2,2,322,Potential Loyalist
1311,38,4,6207.49,3,1,3,313,Regular
1312,27,4,3066.41,3,1,1,311,Regular
1313,8,7,8113.21,4,3,3,433,Loyal
1314,28,6,6419.91,3,2,3,323,Potential Loyalist
1315,6,8,5675.12,4,4,2,442,Loyal
1316,33,5,5704.709999999999,3,2,2,322,Potential Loyalist
1317,11,9,15370.81,4,4,4,444,Champion
1318,8,7,7834.26,4,3,3,433,Loyal
1319,17,3,3463.61,4,1,1,411,Regular
1320,95,6,4696.18,1,2,2,122,At Risk
1321,104,7,5511.14,1,3,2,132,At Risk
1322,64,4,6024.35,2,1,3,213,Regular
1323,54,7,3352.15,2,3,1,231,Regular
1324,75,7,6791.04,2,3,3,233,Regular
1325,83,1,416.98,2,1,1,211,Regular
1326,11,6,6384.110000000001,4,2,3,423,Potential Loyalist
1327,7,5,5206.27,4,2,2,422,Potential Loyalist
1328,1,7,10301.23,4,3,4,434,Loyal
1329,5,11,14818.12,4,4,4,444,Champion
1330,76,6,8329.24,2,2,4,224,Big Spender
1331,6,10,11641.26,4,4,4,444,Champion
1332,32,8,9213.53,3,4,4,344,Loyal
1333,8,3,3501.9,4,1,1,411,Regular
1334,241,2,3129.3199999999997,1,1,1,111,At Risk
1335,53,7,7295.27,2,3,3,233,Regular
1336,79,6,6095.66,2,2,3,223,Regular
1337,84,6,6160.39,2,2,3,223,Regular
1338,232,2,1671.8400000000001,1,1,1,111,At Risk
1339,103,5,6447.48,1,2,3,123,At Risk
1340,29,8,7371.42,3,4,3,343,Loyal
1341,11,4,2841.1,4,1,1,411,Regular
1342,4,5,5550.01,4,2,2,422,Potential Loyalist
1343,21,3,3737.68,3,1,1,311,Regular
1344,22,3,1709.46,3,1,1,311,Regular
1345,44,6,8121.72,3,2,3,323,Potential Loyalist
1346,16,9,10530.7,4,4,4,444,Champion
1347,92,6,6106.51,1,2,3,123,At Risk
1348,115,5,7592.16,1,2,3,123,At Risk
1349,44,6,4387.99,3,2,2,322,Potential Loyalist
1350,117,2,2243.46,1,1,1,111,At Risk
1351,18,6,8020.08,4,2,3,423,Potential Loyalist
1352,89,3,2496.04,1,1,1,111,At Risk
1353,15,9,7872.24,4,4,3,443,Champion
1354,75,3,3170.25,2,1,1,211,Regular
1355,9,5,5458.110000000001,4,2,2,422,Potential Loyalist
1356,23,6,6474.389999999999,3,2,3,323,Potential Loyalist
1357,13,10,14010.38,4,4,4,444,Champion
1358,4,8,8559.16,4,4,4,444,Champion
1359,13,2,2027.25,4,1,1,411,Regular
1360,182,3,3476.3199999999997,1,1,1,111,At Risk
1361,29,7,8979.07,3,3,4,334,Loyal
1362,119,2,2948.34,1,1,1,111,At Risk
1363,25,7,7017.55,3,3,3,333,Loyal
1364,65,5,5699.07,2,2,2,222,Regular
1365,218,4,2346.0800000000004,1,1,1,111,At Risk
1366,55,5,4035.11,2,2,1,221,Regular
1367,12,7,4991.900000000001,4,3,2,432,Loyal
1368,49,6,6882.69,2,2,3,223,Regular
1369,179,4,4920.55,1,1,2,112,At Risk
1370,27,4,3173.01,3,1,1,311,Regular
1371,27,4,4146.6,3,1,1,311,Regular
1372,67,6,6444.01,2,2,3,223,Regular
1374,40,8,11213.68,3,4,4,344,Loyal
1375,83,5,6008.95,2,2,3,223,Regular
1376,90,6,6902.15,1,2,3,123,At Risk
1377,76,5,5783.17,2,2,2,222,Regular
1378,13,6,8072.719999999999,4,2,3,423,Potential Loyalist
1379,29,5,6509.42,3,2,3,323,Potential Loyalist
1380,199,3,4100.01,1,1,1,111,At Risk
1381,114,5,7293.99,1,2,3,123,At Risk
1382,123,2,2998.29,1,1,1,111,At Risk
1383,58,4,4142.55,2,1,1,211,Regular
1384,37,6,6268.25,3,2,3,323,Potential Loyalist
1385,143,5,7432.72,1,2,3,123,At Risk
1386,107,3,3260.21,1,1,1,111,At Risk
1387,216,1,1635.3,1,1,1,111,At Risk
1388,20,6,6237.99,3,2,3,323,Potential Loyalist
1389,50,9,10567.12,2,4,4,244,Big Spender
1390,2,9,9070.85,4,4,4,444,Champion
1391,64,3,3611.7799999999997,2,1,1,211,Regular
1392,108,3,4481.38,1,1,2,112,At Risk
1393,2,3,2847.5,4,1,1,411,Regular
1394,172,4,4565.360000000001,1,1,2,112,At Risk
1395,88,3,4039.38,1,1,1,111,At Risk
1396,10,10,11434.630000000001,4,4,4,444,Champion
1397,138,6,7257.49,1,2,3,123,At Risk
1398,37,7,8073.77,3,3,3,333,Loyal
1399,17,4,6034.2,4,1,3,413,Regular
1400,57,7,9111.93,2,3,4,234,Big Spender
1401,82,4,3740.62,2,1,1,211,Regular
1402,41,8,7968.53,3,4,3,343,Loyal
1403,165,2,1663.42,1,1,1,111,At Risk
1404,8,10,9401.710000000001,4,4,4,444,Champion
1405,34,11,7668.83,3,4,3,343,Loyal
1406,29,6,4605.35,3,2,2,322,Potential Loyalist
1407,1,9,9199.51,4,4,4,444,Champion
1408,11,3,4975.92,4,1,2,412,Regular
1409,23,5,6232.56,3,2,3,323,Potential Loyalist
1410,61,7,10217.49,2,3,4,234,Big Spender
1411,36,6,8273.8,3,2,4,324,Potential Loyalist
1412,122,4,3403.46,1,1,1,111,At Risk
1413,4,6,5581.84,4,2,2,422,Potential Loyalist
1414,19,2,1758.44,3,1,1,311,Regular
1415,58,4,4962.58,2,1,2,212,Regular
1416,115,4,3443.91,1,1,1,111,At Risk
1417,57,7,9187.68,2,3,4,234,Big Spender
1418,87,6,7388.280000000001,2,2,3,223,Regular
1419,23,5,3385.2400000000002,3,2,1,321,Potential Loyalist
1420,39,5,4965.84,3,2,2,322,Potential Loyalist
1421,58,6,5452.030000000001,2,2,2,222,Regular
1422,39,8,7307.18,3,4,3,343,Loyal
1423,25,6,7143.39,3,2,3,323,Potential Loyalist
1424,77,3,3560.7,2,1,1,211,Regular
1425,1,4,4470.96,4,1,2,412,Regular
1426,49,7,5955.06,2,3,2,232,Regular
1427,60,6,6354.3,2,2,3,223,Regular
1428,16,10,11559.73,4,4,4,444,Champion
1429,32,6,3862.72,3,2,1,321,Potential Loyalist
1430,109,5,4676.59,1,2,2,122,At Risk
1431,20,4,3180.44,3,1,1,311,Regular
1432,34,6,5329.7300000000005,3,2,2,322,Potential Loyalist
1433,132,3,4030.1099999999997,1,1,1,111,At Risk
1434,125,2,2016.27,1,1,1,111,At Risk
1435,34,7,8853.71,3,3,4,334,Loyal
1436,73,5,5911.139999999999,2,2,2,222,Regular
1437,144,3,3495.9300000000003,1,1,1,111,At Risk
1438,7,11,12392.71,4,4,4,444,Champion
1439,66,4,4947.7300000000005,2,1,2,212,Regular
1440,20,6,8415.02,3,2,4,324,Potential Loyalist
1441,159,2,1628.66,1,1,1,111,At Risk
1442,54,3,2305.03,2,1,1,211,Regular
1443,45,10,10803.14,3,4,4,344,Loyal
1444,39,5,2497.0699999999997,3,2,1,321,Potential Loyalist
1445,7,6,8482.71,4,2,4,424,Potential Loyalist
1446,11,7,9653.68,4,3,4,434,Loyal
1447,98,7,8905.630000000001,1,3,4,134,Big Spender
1448,238,1,642.31,1,1,1,111,At Risk
1449,15,6,8326.130000000001,4,2,4,424,Potential Loyalist
1450,43,7,8942.8,3,3,4,334,Loyal
1451,32,7,7294.32,3,3,3,333,Loyal
1452,3,5,5937.9800000000005,4,2,2,422,Potential Loyalist
1453,1,5,6332.4,4,2,3,423,Potential Loyalist
1454,6,5,5619.66,4,2,2,422,Potential Loyalist
1455,33,5,5089.9,3,2,2,322,Potential Loyalist
1456,9,4,1713.83,4,1,1,411,Regular
1457,66,7,7169.26,2,3,3,233,Regular
1458,199,3,4366.14,1,1,2,112,At Risk
1459,99,4,5707.43,1,1,2,112,At Risk
1460,13,8,14633.24,4,4,4,444,Champion
1461,19,7,8475.94,3,3,4,334,Loyal
1462,82,5,3667.8699999999994,2,2,1,221,Regular
1463,111,5,5593.08,1,2,2,122,At Risk
1464,107,7,6447.85,1,3,3,133,At Risk
1465,108,4,3709.83,1,1,1,111,At Risk
1466,34,3,3383.13,3,1,1,311,Regular
1467,14,7,5883.48,4,3,2,432,Loyal
1468,25,7,7792.76,3,3,3,333,Loyal
1469,75,6,5088.71,2,2,2,222,Regular
1470,2,8,8783.3,4,4,4,444,Champion
1471,6,5,5435.15,4,2,2,422,Potential Loyalist
1472,70,7,8646.38,2,3,4,234,Big Spender
1473,33,11,11098.84,3,4,4,344,Loyal
1474,67,5,5061.36,2,2,2,222,Regular
1475,47,8,11874.85,2,4,4,244,Big Spender
1476,25,2,2055.69,3,1,1,311,Regular
1477,20,9,9549.97,3,4,4,344,Loyal
1478,2,8,7494.3,4,4,3,443,Champion
1479,70,5,4646.92,2,2,2,222,Regular
1480,3,9,7182.38,4,4,3,443,Champion
1481,21,8,7837.75,3,4,3,343,Loyal
1482,69,12,14366.26,2,4,4,244,Big Spender
1483,30,8,7979.17,3,4,3,343,Loyal
1484,15,5,3812.0,4,2,1,421,Potential Loyalist
1485,5,2,1871.67,4,1,1,411,Regular
1486,33,5,4895.26,3,2,2,322,Potential Loyalist
1487,18,2,617.38,4,1,1,411,Regular
1488,41,1,533.51,3,1,1,311,Regular
1489,83,5,4051.77,2,2,1,221,Regular
1490,69,4,4593.42,2,1,2,212,Regular
1491,161,3,3208.6000000000004,1,1,1,111,At Risk
1492,14,7,10034.769999999999,4,3,4,434,Loyal
1493,21,10,11653.87,3,4,4,344,Loyal
1494,19,10,11747.52,3,4,4,344,Loyal
1495,4,2,1217.97,4,1,1,411,Regular
1496,54,5,7189.5,2,2,3,223,Regular
1497,183,6,6257.94,1,2,3,123,At Risk
1498,41,4,4031.87,3,1,1,311,Regular
1499,126,5,5880.2699999999995,1,2,2,122,At Risk
1500,6,5,7075.5599999999995,4,2,3,423,Potential Loyalist
1501,54,5,4317.1,2,2,2,222,Regular
1502,27,9,11571.9,3,4,4,344,Loyal
1503,161,8,12553.88,1,4,4,144,Big Spender
1504,6,5,5266.7,4,2,2,422,Potential Loyalist
1505,19,5,6155.87,3,2,3,323,Potential Loyalist
1506,1,10,11058.14,4,4,4,444,Champion
1507,17,4,6661.28,4,1,3,413,Regular
1508,62,5,5437.08,2,2,2,222,Regular
1509,45,3,2949.6800000000003,3,1,1,311,Regular
1510,57,2,2588.77,2,1,1,211,Regular
1511,17,8,7012.24,4,4,3,443,Champion
1512,57,4,6281.98,2,1,3,213,Regular
1513,121,6,5632.32,1,2,2,122,At Risk
1514,68,7,7863.42,2,3,3,233,Regular
1515,9,7,5844.51,4,3,2,432,Loyal
1516,38,5,5692.96,3,2,2,322,Potential Loyalist
1517,29,11,13750.08,3,4,4,344,Loyal
1518,32,5,6263.77,3,2,3,323,Potential Loyalist
1519,9,11,9090.05,4,4,4,444,Champion
1520,168,4,4369.87,1,1,2,112,At Risk
1521,96,2,2287.37,1,1,1,111,At Risk
1522,10,6,6500.01,4,2,3,423,Potential Loyalist
1523,42,3,3736.42,3,1,1,311,Regular
1524,38,8,5784.92,3,4,2,342,Loyal
1525,25,3,2983.65,3,1,1,311,Regular
1526,81,6,8545.73,2,2,4,224,Big Spender
1527,42,8,8695.82,3,4,4,344,Loyal
1528,76,7,7880.17,2,3,3,233,Regular
1529,105,1,1810.0,1,1,1,111,At Risk
1530,2,10,13634.73,4,4,4,444,Champion
1531,43,7,7667.54,3,3,3,333,Loyal
1532,4,6,6446.1900000000005,4,2,3,423,Potential Loyalist
1533,105,8,7532.76,1,4,3,143,At Risk
1534,47,7,7048.71,2,3,3,233,Regular
1535,105,5,7008.0599999999995,1,2,3,123,At Risk
1536,34,4,4914.46,3,1,2,312,Regular
1537,27,9,9589.18,3,4,4,344,Loyal
1538,2,4,891.12,4,1,1,411,Regular
1539,66,8,6655.98,2,4,3,243,Regular
1540,6,6,7965.92,4,2,3,423,Potential Loyalist
1541,71,5,6311.2,2,2,3,223,Regular
1542,134,5,5625.49,1,2,2,122,At Risk
1543,75,3,2638.73,2,1,1,211,Regular
1544,330,1,1057.51,1,1,1,111,At Risk
1545,3,7,6179.73,4,3,3,433,Loyal
1546,70,6,6116.7300000000005,2,2,3,223,Regular
1547,28,9,12870.9,3,4,4,344,Loyal
1548,38,3,2239.69,3,1,1,311,Regular
1549,4,7,5720.9800000000005,4,3,2,432,Loyal
1550,43,6,5181.85,3,2,2,322,Potential Loyalist
1551,23,7,7800.78,3,3,3,333,Loyal
1552,100,5,6945.16,1,2,3,123,At Risk
1553,85,4,4422.05,2,1,2,212,Regular
1554,21,7,9898.23,3,3,4,334,Loyal
1555,134,7,7885.78,1,3,3,133,At Risk
1556,85,5,6248.45,2,2,3,223,Regular
1557,76,7,9899.14,2,3,4,234,Big Spender
1558,9,9,13587.269999999999,4,4,4,444,Champion
1559,57,8,11795.54,2,4,4,244,Big Spender
1560,203,3,1348.02,1,1,1,111,At Risk
1561,44,8,10601.55,3,4,4,344,Loyal
1562,101,3,4066.11,1,1,1,111,At Risk
1563,130,4,4845.110000000001,1,1,2,112,At Risk
1564,14,3,2983.8,4,1,1,411,Regular
1565,10,2,3083.23,4,1,1,411,Regular
1566,87,4,2886.44,2,1,1,211,Regular
1567,25,7,10643.93,3,3,4,334,Loyal
1568,140,4,6373.65,1,1,3,113,At Risk
1569,54,1,1466.68,2,1,1,211,Regular
1570,34,9,9958.95,3,4,4,344,Loyal
1571,4,4,6221.7300000000005,4,1,3,413,Regular
1572,83,6,10119.88,2,2,4,224,Big Spender
1573,65,4,5400.4400000000005,2,1,2,212,Regular
1574,74,10,9813.75,2,4,4,244,Big Spender
1575,87,4,4088.84,2,1,1,211,Regular
1576,38,7,7829.95,3,3,3,333,Loyal
1577,13,7,7980.92,4,3,3,433,Loyal
1578,17,7,9064.42,4,3,4,434,Loyal
1579,41,10,12087.02,3,4,4,344,Loyal
1580,56,8,7454.8099999999995,2,4,3,243,Regular
1581,37,8,7922.66,3,4,3,343,Loyal
1582,56,5,5202.889999999999,2,2,2,222,Regular
1583,113,4,4888.05,1,1,2,112,At Risk
1584,3,2,2749.7200000000003,4,1,1,411,Regular
1585,38,8,8002.97,3,4,3,343,Loyal
1586,17,6,6104.44,4,2,3,423,Potential Loyalist
1587,78,5,4992.59,2,2,2,222,Regular
1588,33,7,9131.54,3,3,4,334,Loyal
1589,12,6,8549.57,4,2,4,424,Potential Loyalist
1590,87,3,5130.389999999999,2,1,2,212,Regular
1591,30,11,12687.66,3,4,4,344,Loyal
1592,101,4,5703.379999999999,1,1,2,112,At Risk
1593,54,6,7569.45,2,2,3,223,Regular
1594,1,6,8475.63,4,2,4,424,Potential Loyalist
1595,78,7,9792.89,2,3,4,234,Big Spender
1596,136,4,4944.97,1,1,2,112,At Risk
1597,26,12,18052.68,3,4,4,344,Loyal
1598,171,5,6297.23,1,2,3,123,At Risk
1599,20,11,8164.88,3,4,4,344,Loyal
1600,14,9,5904.32,4,4,2,442,Loyal
1601,20,4,3901.84,3,1,1,311,Regular
1602,8,5,6779.29,4,2,3,423,Potential Loyalist
1603,24,4,5471.889999999999,3,1,2,312,Regular
1604,100,3,3311.7200000000003,1,1,1,111,At Risk
1605,182,3,3871.88,1,1,1,111,At Risk
1606,43,4,5390.66,3,1,2,312,Regular
1607,2,5,4898.71,4,2,2,422,Potential Loyalist
1608,13,3,2811.51,4,1,1,411,Regular
1609,62,5,6259.92,2,2,3,223,Regular
1610,9,5,6734.610000000001,4,2,3,423,Potential Loyalist
1611,42,12,13692.47,3,4,4,344,Loyal
1612,68,2,3904.22,2,1,1,211,Regular
1613,42,8,6670.94,3,4,3,343,Loyal
1614,51,6,4720.15,2,2,2,222,Regular
1615,56,6,8856.76,2,2,4,224,Big Spender
1616,24,7,10413.51,3,3,4,334,Loyal
1617,6,5,5926.27,4,2,2,422,Potential Loyalist
1618,29,2,2033.21,3,1,1,311,Regular
1619,85,10,11466.11,2,4,4,244,Big Spender
1620,217,2,2947.04,1,1,1,111,At Risk
1621,83,5,2804.08,2,2,1,221,Regular
1622,48,3,1952.29,2,1,1,211,Regular
1623,3,6,7686.06,4,2,3,423,Potential Loyalist
1624,4,6,4424.39,4,2,2,422,Potential Loyalist
1625,10,8,12809.369999999999,4,4,4,444,Champion
1626,256,2,1789.3799999999999,1,1,1,111,At Risk
1627,25,8,10051.58,3,4,4,344,Loyal
1628,134,2,3869.2699999999995,1,1,1,111,At Risk
1629,2,7,8226.210000000001,4,3,4,434,Loyal
1630,24,3,3699.7799999999997,3,1,1,311,Regular
1631,132,5,5204.3,1,2,2,122,At Risk
1632,282,2,2114.26,1,1,1,111,At Risk
1633,18,3,4623.68,4,1,2,412,Regular
1634,30,4,3683.93,3,1,1,311,Regular
1635,140,4,6745.71,1,1,3,113,At Risk
1636,41,5,6065.61,3,2,3,323,Potential Loyalist
1637,144,8,7801.63,1,4,3,143,At Risk
1638,12,4,5237.9,4,1,2,412,Regular
1639,31,6,7481.219999999999,3,2,3,323,Potential Loyalist
1640,63,7,5455.04,2,3,2,232,Regular
1641,64,9,9474.24,2,4,4,244,Big Spender
1642,85,5,4353.22,2,2,2,222,Regular
1643,39,8,9571.34,3,4,4,344,Loyal
1644,23,7,8493.64,3,3,4,334,Loyal
1645,91,7,4521.049999999999,1,3,2,132,At Risk
1646,27,7,7426.27,3,3,3,333,Loyal
1647,179,7,7932.610000000001,1,3,3,133,At Risk
1648,14,4,4946.86,4,1,2,412,Regular
1649,72,3,4375.29,2,1,2,212,Regular
1650,11,5,4358.9,4,2,2,422,Potential Loyalist
1651,98,5,2070.12,1,2,1,121,At Risk
